University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,English (ENGL),Shakespeare and Renaissance Drama,6.00,,,,,,,,"The development of English drama from 1580 to 1642 with emphasis on Shakespeare, but including plays by such writers as Lyly, Greene, Marlowe, Dekker, Jonson, Marston, Beaumont and Fletcher, Webster, and Massinger.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Restoration and 18th Century Literature,6.00,,,,,,,,"A study of poetry, drama, and prose of the major writers of the period 1660-1800. Readings will be drawn from the works of writers such as Dryden, Pope, Swift, Johnson, Fielding, and Richardson.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),English Drama to 1700,6.00,,,,,,,,"A study of English drama from the medieval to the Restoration period. Emphasis falls on tracing the development of dramatic forms, traditions, and performance practices in relation to socio-cultural history.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Early Modern Prose Fiction,6.00,,,,,,,,"A study of the origins of the English novel from early modern prose romances and satires to the gothic novel. Emphasis falls on tracing the development of narrative forms and their relation to socio-cultural history.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Romantic Literature,6.00,,,,,,,,"An intensive study of the Romantics with emphasis on the works of Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),American Literature and the Long 19th Century,6.00,,,,,,,,"American literature after the Revolution was arguably the first postcolonial literature in English. Through the study of literature in many genres, this course will explore relationships between innovation and tradition, and between the nation and its others, over the course of the long nineteenth century (roughly 1780 to 1920).
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),19th -Century Transatlantic Literature,6.00,,,,,,,,"A study of nineteenth-century literature from both sides of the Atlantic. This course will explore cultural transactions between Europe and the Americas from the late eighteenth to the early twentieth century, with special attention to the transatlantic dimension of literary movements such as Romanticism, Realism, and Modernism.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Victorian Literature,6.00,,,,,,,,"An exploration of the relationship between Victorian literature and culture. This course will examine novels, poems, and essays written between 1830 and 1900 with attention to their particular literary, historical, and social contexts.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Romance and Gothic,6.00,,,,,,,,"A course emphasizing romance and gothic traditions, beginning with the scholarly revival of romance in the mid-eighteenth century and culminating with modern gothic of the late-nineteenth century.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),British Fiction of the 19th Century,6.00,,,,,,,,"A study of British nineteenth-century fiction featuring selected writers from Jane Austen to Thomas Hardy.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),19th -Century British Literature and Visual Culture,6.00,,,,,,,,"A study of the relationship between literary texts and the burgeoning visual culture of the period. Representative visual forms might include book illustration and design, painting, photography, and commercial advertisement.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Modern Literature,6.00,,,,,,,,"A study of poetry, prose, and drama from the late nineteenth century to the mid-twentieth century.
LEARNING HOURS 240 (72L;168P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Modern and Contemporary Poetry,6.00,,,,,,,,"A study of poetry from the twentieth and twenty-first centuries.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Modern and Contemporary Prose Fiction,6.00,,,,,,,,"A study of prose fiction from the twentieth and twenty-first centuries.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Contemporary Literature,6.00,,,,,,,,"A study of poetry, prose, and drama from the mid-twentieth century to the present.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),American Literature,6.00,,,,,,,,"Studies in modern and/or contemporary American fiction, poetry, and drama.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Literature and Culture in Canada,6.00,,,,,,,,"Studies in Canadian fiction, poetry, and literary criticism in relation to recurring concerns within Canadian cultural history.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Postcolonial Literature in Context,6.00,,,,,,,,"Studies in literature from a specific nation or region of the postcolonial world (such as South Africa, West Africa, Australia, the Caribbean, South Asia). Content will vary, but the aim will be to explore the cultural and historical contexts that inform literary production in the particular nation or region under study.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Literature and Modern Media,6.00,,,,,,,,"A study of the creative interactions between print literature and modern audio and visual media such as mass circulation newspaper, radio, film, television, and digital devices.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Context North America,6.00,,,,,,,,"A study of modern and/or contemporary North American literatures (which may include some works in translation). Content will vary, but the aim will be to discern how cultural similarities and differences are reflected in individual works by writers from (e.g.) Canada, the United States, and the Caribbean.
LEARNING HOURS 240 (72L;168P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Topics in Medieval Literature I,3.00,,,,,,,,"For detailed information, consult the Department.
LEARNING HOURS 120 (36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
Queens University,queenSU,English (ENGL),Topics in Medieval Literature II,3.00,,,,,,,,"For detailed information, consult the Department.
LEARNING HOURS 120 (36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/engl/,https://www.queensu.ca/english/people
